names,npeak,ncell,nreads
231_IPN_LDT_Vsx2_Nkx6_1_Glut-H3K9me3-MaleB,16753,42,120568
268_CS_PRNr_DR_En1_Sox2_Gaba-H3K9me3-MaleA,24684,57,429884
268_CS_PRNr_DR_En1_Sox2_Gaba-H3K9me3-MaleB,25196,57,200422
001_CLA_EPd_CTX_Car3_Glut-H3K9me3-FemaleA,19822,68,305515
001_CLA_EPd_CTX_Car3_Glut-H3K9me3-FemaleB,30328,29,276069
002_IT_EP_CLA_Glut-H3K9me3-FemaleA,57151,344,1321711
002_IT_EP_CLA_Glut-H3K9me3-FemaleB,36494,110,730450
003_L5_6_IT_TPE_ENT_Glut-H3K9me3-FemaleA,102370,1200,4412328
003_L5_6_IT_TPE_ENT_Glut-H3K9me3-FemaleB,102691,577,4655039
004_L6_IT_CTX_Glut-H3K9me3-FemaleA,57773,640,2180253
004_L6_IT_CTX_Glut-H3K9me3-FemaleB,83683,386,2281963
005_L5_IT_CTX_Glut-H3K9me3-FemaleA,16672,139,571756
005_L5_IT_CTX_Glut-H3K9me3-FemaleB,35059,68,317137
006_L4_5_IT_CTX_Glut-H3K9me3-FemaleA,55308,457,2115916
006_L4_5_IT_CTX_Glut-H3K9me3-FemaleB,61739,241,1196543
007_L2_3_IT_CTX_Glut-H3K9me3-FemaleA,43558,569,2641780
007_L2_3_IT_CTX_Glut-H3K9me3-FemaleB,43726,201,872527
008_L2_3_IT_ENT_Glut-H3K9me3-FemaleA,217372,5667,20334806
008_L2_3_IT_ENT_Glut-H3K9me3-FemaleB,197237,2203,18731246
009_L2_3_IT_PIR_ENTl_Glut-H3K9me3-FemaleA,109206,1352,5250024
009_L2_3_IT_PIR_ENTl_Glut-H3K9me3-FemaleB,110800,743,7129351
010_IT_AON_TT_DP_Glut-H3K9me3-FemaleA,68665,468,2249570
010_IT_AON_TT_DP_Glut-H3K9me3-FemaleB,87284,456,3382004
011_L2_IT_ENT_po_Glut-H3K9me3-FemaleA,95394,1036,3984048
011_L2_IT_ENT_po_Glut-H3K9me3-FemaleB,100843,462,4657017
012_MEA_Slc17a7_Glut-H3K9me3-FemaleA,63750,599,2600868
012_MEA_Slc17a7_Glut-H3K9me3-FemaleB,72038,272,1430079
013_COAp_Grxcr2_Glut-H3K9me3-FemaleA,15716,43,159936
013_COAp_Grxcr2_Glut-H3K9me3-FemaleB,11918,18,92044
014_LA_BLA_BMA_PA_Glut-H3K9me3-FemaleA,167216,2030,13745932
014_LA_BLA_BMA_PA_Glut-H3K9me3-FemaleB,135803,964,7621150
015_ENTmv_PA_COAp_Glut-H3K9me3-FemaleA,48024,318,1138848
015_ENTmv_PA_COAp_Glut-H3K9me3-FemaleB,61322,197,1336105
016_CA1_ProS_Glut-H3K9me3-FemaleA,296677,11650,40798572
016_CA1_ProS_Glut-H3K9me3-FemaleB,266251,7694,40725179
017_CA3_Glut-H3K9me3-FemaleA,272982,5354,25165704
017_CA3_Glut-H3K9me3-FemaleB,225598,4134,24455979
019_L2_3_IT_PPP_Glut-H3K9me3-FemaleA,136687,2790,9606150
019_L2_3_IT_PPP_Glut-H3K9me3-FemaleB,151446,1416,10669074
020_L2_3_IT_RSP_Glut-H3K9me3-FemaleA,15322,59,184440
020_L2_3_IT_RSP_Glut-H3K9me3-FemaleB,8079,24,68757
021_L4_RSP_ACA_Glut-H3K9me3-FemaleA,0,0,0
021_L4_RSP_ACA_Glut-H3K9me3-FemaleB,0,0,0
022_L5_ET_CTX_Glut-H3K9me3-FemaleA,34301,218,1053592
022_L5_ET_CTX_Glut-H3K9me3-FemaleB,31112,74,428017
023_SUB_ProS_Glut-H3K9me3-FemaleA,69574,931,3071018
023_SUB_ProS_Glut-H3K9me3-FemaleB,84018,375,2173956
025_CA2_FC_IG_Glut-H3K9me3-FemaleA,94273,793,4520855
025_CA2_FC_IG_Glut-H3K9me3-FemaleB,112700,847,4962625
026_NLOT_Rho_Glut-H3K9me3-FemaleA,59269,264,1742066
026_NLOT_Rho_Glut-H3K9me3-FemaleB,51925,120,1005995
027_L6b_EPd_Glut-H3K9me3-FemaleA,9639,23,97161
027_L6b_EPd_Glut-H3K9me3-FemaleB,3901,7,33679
028_L6b_CT_ENT_Glut-H3K9me3-FemaleA,151096,3483,12183459
028_L6b_CT_ENT_Glut-H3K9me3-FemaleB,145406,1457,10843335
029_L6b_CTX_Glut-H3K9me3-FemaleA,16440,58,198301
029_L6b_CTX_Glut-H3K9me3-FemaleB,21884,36,193557
030_L6_CT_CTX_Glut-H3K9me3-FemaleA,54960,555,2062170
030_L6_CT_CTX_Glut-H3K9me3-FemaleB,79616,294,1724885
031_CT_SUB_Glut-H3K9me3-FemaleA,55037,444,1414055
031_CT_SUB_Glut-H3K9me3-FemaleB,79516,291,2095049
032_L5_NP_CTX_Glut-H3K9me3-FemaleA,18181,95,380052
032_L5_NP_CTX_Glut-H3K9me3-FemaleB,13315,26,100657
033_NP_SUB_Glut-H3K9me3-FemaleA,44845,452,1272411
033_NP_SUB_Glut-H3K9me3-FemaleB,60004,234,1208605
034_NP_PPP_Glut-H3K9me3-FemaleA,38697,142,558226
034_NP_PPP_Glut-H3K9me3-FemaleB,34489,64,489619
036_HPF_CR_Glut-H3K9me3-FemaleA,20743,173,427117
036_HPF_CR_Glut-H3K9me3-FemaleB,28916,150,525503
037_DG_Glut-H3K9me3-FemaleA,333303,20006,80595983
037_DG_Glut-H3K9me3-FemaleB,302211,16599,89272730
038_DG_PIR_Ex_IMN-H3K9me3-FemaleA,94242,1935,7154958
038_DG_PIR_Ex_IMN-H3K9me3-FemaleB,92319,1093,5492201
039_OB_Meis2_Thsd7b_Gaba-H3K9me3-FemaleA,21804,294,669448
039_OB_Meis2_Thsd7b_Gaba-H3K9me3-FemaleB,30326,66,248738
041_OB_in_Frmd7_Gaba-H3K9me3-FemaleA,11984,69,159431
041_OB_in_Frmd7_Gaba-H3K9me3-FemaleB,7702,20,72177
042_OB_out_Frmd7_Gaba-H3K9me3-FemaleA,6565,4,8576
042_OB_out_Frmd7_Gaba-H3K9me3-FemaleB,2619,1,3255
044_OB_Dopa_Gaba-H3K9me3-FemaleA,1919,2,2370
044_OB_Dopa_Gaba-H3K9me3-FemaleB,0,0,0
045_OB_STR_CTX_Inh_IMN-H3K9me3-FemaleA,133247,2697,6579523
045_OB_STR_CTX_Inh_IMN-H3K9me3-FemaleB,98925,729,6109062
046_Vip_Gaba-H3K9me3-FemaleA,68996,932,3030560
046_Vip_Gaba-H3K9me3-FemaleB,83933,442,2447627
047_Sncg_Gaba-H3K9me3-FemaleA,68366,596,2432219
047_Sncg_Gaba-H3K9me3-FemaleB,88834,365,2313622
048_RHP_COA_Ndnf_Gaba-H3K9me3-FemaleA,65784,500,1751711
048_RHP_COA_Ndnf_Gaba-H3K9me3-FemaleB,85868,354,2013387
049_Lamp5_Gaba-H3K9me3-FemaleA,73451,702,2312059
049_Lamp5_Gaba-H3K9me3-FemaleB,75075,283,1610558
050_Lamp5_Lhx6_Gaba-H3K9me3-FemaleA,64409,670,2401510
050_Lamp5_Lhx6_Gaba-H3K9me3-FemaleB,64463,489,2776550
051_Pvalb_chandelier_Gaba-H3K9me3-FemaleA,48710,262,1170115
051_Pvalb_chandelier_Gaba-H3K9me3-FemaleB,54699,159,1049155
052_Pvalb_Gaba-H3K9me3-FemaleA,131580,1657,6138962
052_Pvalb_Gaba-H3K9me3-FemaleB,116418,655,4788811
053_Sst_Gaba-H3K9me3-FemaleA,151044,2241,8888513
053_Sst_Gaba-H3K9me3-FemaleB,137323,1150,7271021
054_STR_Prox1_Lhx6_Gaba-H3K9me3-FemaleA,69412,613,2201658
054_STR_Prox1_Lhx6_Gaba-H3K9me3-FemaleB,93781,407,2317516
055_STR_Lhx8_Gaba-H3K9me3-FemaleA,45617,343,1200117
055_STR_Lhx8_Gaba-H3K9me3-FemaleB,65743,209,1208243
056_Sst_Chodl_Gaba-H3K9me3-FemaleA,56749,395,1527063
056_Sst_Chodl_Gaba-H3K9me3-FemaleB,80909,272,1610038
057_NDB_SI_MA_STRv_Lhx8_Gaba-H3K9me3-FemaleA,56919,290,1347560
057_NDB_SI_MA_STRv_Lhx8_Gaba-H3K9me3-FemaleB,58117,177,1062775
058_PAL_STR_Gaba_Chol-H3K9me3-FemaleA,56375,322,1504565
058_PAL_STR_Gaba_Chol-H3K9me3-FemaleB,72284,212,1375347
059_GPe_SI_Sox6_Cyp26b1_Gaba-H3K9me3-FemaleA,6859,19,65651
059_GPe_SI_Sox6_Cyp26b1_Gaba-H3K9me3-FemaleB,10138,16,81011
060_OT_D3_Folh1_Gaba-H3K9me3-FemaleA,59264,388,1432497
060_OT_D3_Folh1_Gaba-H3K9me3-FemaleB,52714,173,1003932
061_STR_D1_Gaba-H3K9me3-FemaleA,387063,19532,40350719
061_STR_D1_Gaba-H3K9me3-FemaleB,413943,12307,43451954
062_STR_D2_Gaba-H3K9me3-FemaleA,295942,15030,47978795
062_STR_D2_Gaba-H3K9me3-FemaleB,321574,9879,53629575
063_STR_D1_Sema5a_Gaba-H3K9me3-FemaleA,180408,3258,18099340
063_STR_D1_Sema5a_Gaba-H3K9me3-FemaleB,188881,1757,13441142
064_STR_PAL_Chst9_Gaba-H3K9me3-FemaleA,124454,2358,7642153
064_STR_PAL_Chst9_Gaba-H3K9me3-FemaleB,126604,1185,5396066
065_IA_Mgp_Gaba-H3K9me3-FemaleA,14153,36,142835
065_IA_Mgp_Gaba-H3K9me3-FemaleB,9446,16,73204
066_NDB_SI_ant_Prdm12_Gaba-H3K9me3-FemaleA,24327,100,411691
066_NDB_SI_ant_Prdm12_Gaba-H3K9me3-FemaleB,48953,78,603711
070_LSX_Prdm12_Slit2_Gaba-H3K9me3-FemaleA,15260,4,20519
070_LSX_Prdm12_Slit2_Gaba-H3K9me3-FemaleB,2298,1,3458
073_MEA_BST_Sox6_Gaba-H3K9me3-FemaleA,72794,543,2396419
073_MEA_BST_Sox6_Gaba-H3K9me3-FemaleB,83688,294,1686547
074_MEA_BST_Lhx6_Sp9_Gaba-H3K9me3-FemaleA,70478,395,1688707
074_MEA_BST_Lhx6_Sp9_Gaba-H3K9me3-FemaleB,54217,175,954030
075_MEA_BST_Lhx6_Nr2e1_Gaba-H3K9me3-FemaleA,49092,256,1063288
075_MEA_BST_Lhx6_Nr2e1_Gaba-H3K9me3-FemaleB,41046,93,486576
076_MEA_BST_Lhx6_Nfib_Gaba-H3K9me3-FemaleA,43257,253,950757
076_MEA_BST_Lhx6_Nfib_Gaba-H3K9me3-FemaleB,49201,138,612779
077_CEA_BST_Gal_Avp_Gaba-H3K9me3-FemaleA,19895,58,200476
077_CEA_BST_Gal_Avp_Gaba-H3K9me3-FemaleB,22972,33,171727
078_SI_MA_ACB_Ebf1_Bnc2_Gaba-H3K9me3-FemaleA,20988,47,224572
078_SI_MA_ACB_Ebf1_Bnc2_Gaba-H3K9me3-FemaleB,24474,37,212586
079_CEA_BST_Six3_Cyp26b1_Gaba-H3K9me3-FemaleA,73907,642,2496703
079_CEA_BST_Six3_Cyp26b1_Gaba-H3K9me3-FemaleB,71807,294,1464195
080_CEA_AAA_BST_Six3_Sp9_Gaba-H3K9me3-FemaleA,111148,948,4995011
080_CEA_AAA_BST_Six3_Sp9_Gaba-H3K9me3-FemaleB,74498,464,2891648
081_ACB_BST_FS_D1_Gaba-H3K9me3-FemaleA,59422,258,1569668
081_ACB_BST_FS_D1_Gaba-H3K9me3-FemaleB,55264,126,1025216
082_CEA_BST_Ebf1_Pdyn_Gaba-H3K9me3-FemaleA,78519,541,2313944
082_CEA_BST_Ebf1_Pdyn_Gaba-H3K9me3-FemaleB,77925,256,1463633
083_CEA_BST_Rai14_Pdyn_Crh_Gaba-H3K9me3-FemaleA,11771,30,112152
083_CEA_BST_Rai14_Pdyn_Crh_Gaba-H3K9me3-FemaleB,11181,17,84189
084_BST_SI_AAA_Six3_Slc22a3_Gaba-H3K9me3-FemaleA,5674,16,56283
084_BST_SI_AAA_Six3_Slc22a3_Gaba-H3K9me3-FemaleB,9551,17,69554
085_SI_MPO_LPO_Lhx8_Gaba-H3K9me3-FemaleA,43150,145,611010
085_SI_MPO_LPO_Lhx8_Gaba-H3K9me3-FemaleB,40970,149,772539
086_MPO_ADP_Lhx8_Gaba-H3K9me3-FemaleA,88210,653,3778175
086_MPO_ADP_Lhx8_Gaba-H3K9me3-FemaleB,91347,497,2517314
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba-H3K9me3-FemaleA,24147,86,257820
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba-H3K9me3-FemaleB,30106,94,426080
088_BST_Tac2_Gaba-H3K9me3-FemaleA,5516,19,51175
088_BST_Tac2_Gaba-H3K9me3-FemaleB,15143,28,126572
089_PVR_Six3_Sox3_Gaba-H3K9me3-FemaleA,33173,238,925348
089_PVR_Six3_Sox3_Gaba-H3K9me3-FemaleB,50971,206,928513
090_BST_MPN_Six3_Nrgn_Gaba-H3K9me3-FemaleA,19608,201,568093
090_BST_MPN_Six3_Nrgn_Gaba-H3K9me3-FemaleB,52578,230,936563
091_ARH_PVi_Six6_Dopa_Gaba-H3K9me3-FemaleA,5455,3,7055
091_ARH_PVi_Six6_Dopa_Gaba-H3K9me3-FemaleB,12358,6,19758
092_TMv_PMv_Tbx3_Hist_Gaba-H3K9me3-FemaleA,2238,10,25281
092_TMv_PMv_Tbx3_Hist_Gaba-H3K9me3-FemaleB,5444,14,41656
093_RT_ZI_Gnb3_Gaba-H3K9me3-FemaleA,27025,85,281345
093_RT_ZI_Gnb3_Gaba-H3K9me3-FemaleB,52903,128,886235
094_SCH_Six6_Cdc14a_Gaba-H3K9me3-FemaleA,21796,231,601218
094_SCH_Six6_Cdc14a_Gaba-H3K9me3-FemaleB,48748,239,890983
096_PVHd_Gsc_Gaba-H3K9me3-FemaleA,8385,32,86607
096_PVHd_Gsc_Gaba-H3K9me3-FemaleB,18266,34,146239
097_PVHd_SBPV_Six3_Prox1_Gaba-H3K9me3-FemaleA,26146,184,487681
097_PVHd_SBPV_Six3_Prox1_Gaba-H3K9me3-FemaleB,43603,202,828264
098_AHN_SBPV_PVHd_Pdrm12_Gaba-H3K9me3-FemaleA,23606,260,699339
098_AHN_SBPV_PVHd_Pdrm12_Gaba-H3K9me3-FemaleB,76606,372,1598895
099_SBPV_PVa_Six6_Satb2_Gaba-H3K9me3-FemaleA,23954,183,436384
099_SBPV_PVa_Six6_Satb2_Gaba-H3K9me3-FemaleB,46689,239,889694
100_AHN_Onecut3_Gaba-H3K9me3-FemaleA,21352,83,226686
100_AHN_Onecut3_Gaba-H3K9me3-FemaleB,37488,124,526401
101_ZI_Pax6_Gaba-H3K9me3-FemaleA,36484,328,974148
101_ZI_Pax6_Gaba-H3K9me3-FemaleB,85372,483,2107073
102_DMH_LHA_Gsx1_Gaba-H3K9me3-FemaleA,26515,125,295832
102_DMH_LHA_Gsx1_Gaba-H3K9me3-FemaleB,41302,201,792398
103_PVHd_DMH_Lhx6_Gaba-H3K9me3-FemaleA,19949,62,199512
103_PVHd_DMH_Lhx6_Gaba-H3K9me3-FemaleB,32489,107,464334
104_TU_ARH_Otp_Six6_Gaba-H3K9me3-FemaleA,25279,252,712298
104_TU_ARH_Otp_Six6_Gaba-H3K9me3-FemaleB,72232,377,1562281
105_TMd_DMH_Foxd2_Gaba-H3K9me3-FemaleA,783,1,863
105_TMd_DMH_Foxd2_Gaba-H3K9me3-FemaleB,4886,2,8086
106_PVpo_VMPO_MPN_Hmx2_Gaba-H3K9me3-FemaleA,49910,500,1412275
106_PVpo_VMPO_MPN_Hmx2_Gaba-H3K9me3-FemaleB,70961,612,2770652
107_DMH_Hmx2_Gaba-H3K9me3-FemaleA,49705,370,1363991
107_DMH_Hmx2_Gaba-H3K9me3-FemaleB,87845,444,2048583
108_ARH_PVp_Tbx3_Gaba-H3K9me3-FemaleA,104162,987,6496166
108_ARH_PVp_Tbx3_Gaba-H3K9me3-FemaleB,84067,614,3709554
109_LGv_ZI_Otx2_Gaba-H3K9me3-FemaleA,2862,11,31579
109_LGv_ZI_Otx2_Gaba-H3K9me3-FemaleB,7778,12,56617
112_GPi_Tbr1_Cngb3_Gaba_Glut-H3K9me3-FemaleA,3967,19,40590
112_GPi_Tbr1_Cngb3_Gaba_Glut-H3K9me3-FemaleB,27483,53,235902
113_MEA_COA_BMA_Ccdc42_Glut-H3K9me3-FemaleA,99393,1089,4335251
113_MEA_COA_BMA_Ccdc42_Glut-H3K9me3-FemaleB,81306,604,3086344
114_COAa_PAA_MEA_Barhl2_Glut-H3K9me3-FemaleA,81037,520,2402996
114_COAa_PAA_MEA_Barhl2_Glut-H3K9me3-FemaleB,78769,264,1470007
116_AVPV_MEPO_SFO_Tbr1_Glut-H3K9me3-FemaleA,19456,127,391612
116_AVPV_MEPO_SFO_Tbr1_Glut-H3K9me3-FemaleB,29436,113,452760
1160_Astro_NT_NN_2-H3K9me3-FemaleA,149610,5831,13965818
1160_Astro_NT_NN_2-H3K9me3-FemaleB,207221,5557,22991089
1161_Astro_TE_NN_1-H3K9me3-FemaleA,82903,1701,4710092
1161_Astro_TE_NN_1-H3K9me3-FemaleB,104233,1436,5921683
1162_Astro_TE_NN_2-H3K9me3-FemaleA,31819,386,1013560
1162_Astro_TE_NN_2-H3K9me3-FemaleB,43337,243,1073355
1163_Astro_TE_NN_3-H3K9me3-FemaleA,218243,17113,43318312
1163_Astro_TE_NN_3-H3K9me3-FemaleB,236200,10714,42606916
1165_Astro_TE_NN_5-H3K9me3-FemaleA,46445,649,1560873
1165_Astro_TE_NN_5-H3K9me3-FemaleB,49190,278,1173822
117_LHA_Barhl2_Glut-H3K9me3-FemaleA,21181,132,399300
117_LHA_Barhl2_Glut-H3K9me3-FemaleB,39567,175,774115
1173_Tanycyte_NN_2-H3K9me3-FemaleA,19517,144,257128
1173_Tanycyte_NN_2-H3K9me3-FemaleB,34565,199,567922
1175_Ependymal_NN_1-H3K9me3-FemaleA,94096,2237,5300317
1175_Ependymal_NN_1-H3K9me3-FemaleB,110392,2258,8218132
1178_CHOR_NN_1-H3K9me3-FemaleA,94696,1922,5119321
1178_CHOR_NN_1-H3K9me3-FemaleB,101576,1740,5500694
1179_OPC_NN_1-H3K9me3-FemaleA,177135,7435,22274372
1179_OPC_NN_1-H3K9me3-FemaleB,176111,4137,18536107
118_ADP_MPO_Trp73_Glut-H3K9me3-FemaleA,16595,54,165236
118_ADP_MPO_Trp73_Glut-H3K9me3-FemaleB,25099,58,219914
1180_OPC_NN_2-H3K9me3-FemaleA,8696,29,87323
1180_OPC_NN_2-H3K9me3-FemaleB,7617,19,86242
1181_COP_NN_1-H3K9me3-FemaleA,42421,837,2522393
1181_COP_NN_1-H3K9me3-FemaleB,53877,551,2472866
1182_NFOL_NN_2-H3K9me3-FemaleA,45649,416,1453581
1182_NFOL_NN_2-H3K9me3-FemaleB,47870,223,1197099
1183_MFOL_NN_3-H3K9me3-FemaleA,77665,1682,5003663
1183_MFOL_NN_3-H3K9me3-FemaleB,96811,1375,6017618
1184_MOL_NN_4-H3K9me3-FemaleA,199386,13542,37162202
1184_MOL_NN_4-H3K9me3-FemaleB,289971,10320,45465797
1186_ABC_NN_1-H3K9me3-FemaleA,22229,348,700779
1186_ABC_NN_1-H3K9me3-FemaleB,42026,439,1128561
1187_VLMC_NN_1-H3K9me3-FemaleA,45838,776,1524210
1187_VLMC_NN_1-H3K9me3-FemaleB,80658,1125,3636607
1188_VLMC_NN_2-H3K9me3-FemaleA,10799,150,250476
1188_VLMC_NN_2-H3K9me3-FemaleB,35539,222,562198
1189_VLMC_NN_3-H3K9me3-FemaleA,8527,77,108626
1189_VLMC_NN_3-H3K9me3-FemaleB,14239,101,179117
119_SI_MA_LPO_LHA_Skor1_Glut-H3K9me3-FemaleA,47387,299,1109771
119_SI_MA_LPO_LHA_Skor1_Glut-H3K9me3-FemaleB,68840,221,1276425
1191_Peri_NN_1-H3K9me3-FemaleA,10085,88,136060
1191_Peri_NN_1-H3K9me3-FemaleB,10560,74,135235
1192_SMC_NN_1-H3K9me3-FemaleA,6190,8,10711
1192_SMC_NN_1-H3K9me3-FemaleB,5245,24,55725
1193_Endo_NN_1-H3K9me3-FemaleA,42026,1112,2839769
1193_Endo_NN_1-H3K9me3-FemaleB,59478,641,2186352
1194_Microglia_NN_1-H3K9me3-FemaleA,79153,2325,6705024
1194_Microglia_NN_1-H3K9me3-FemaleB,75789,918,4129225
1195_BAM_NN_1-H3K9me3-FemaleA,12453,95,274736
1195_BAM_NN_1-H3K9me3-FemaleB,17400,72,322822
120_MEA_Otp_Foxp2_Glut-H3K9me3-FemaleA,159502,1350,12317682
120_MEA_Otp_Foxp2_Glut-H3K9me3-FemaleB,109524,436,4457168
121_MEA_BST_Otp_Zic2_Glut-H3K9me3-FemaleA,15243,46,151540
121_MEA_BST_Otp_Zic2_Glut-H3K9me3-FemaleB,14313,18,106433
122_LHA_MEA_Otp_Glut-H3K9me3-FemaleA,26814,77,294947
122_LHA_MEA_Otp_Glut-H3K9me3-FemaleB,25600,47,198463
123_DMH_Nkx2_4_Glut-H3K9me3-FemaleA,11283,54,126724
123_DMH_Nkx2_4_Glut-H3K9me3-FemaleB,26552,81,277228
124_MPN_MPO_PVpo_Hmx2_Glut-H3K9me3-FemaleA,11288,41,102657
124_MPN_MPO_PVpo_Hmx2_Glut-H3K9me3-FemaleB,16672,42,143207
125_DMH_Hmx2_Glut-H3K9me3-FemaleA,18039,71,177160
125_DMH_Hmx2_Glut-H3K9me3-FemaleB,26782,97,411809
126_ARH_PVp_Tbx3_Glut-H3K9me3-FemaleA,24319,239,690533
126_ARH_PVp_Tbx3_Glut-H3K9me3-FemaleB,71935,385,1549140
127_DMH_LHA_Vgll2_Glut-H3K9me3-FemaleA,21800,125,407043
127_DMH_LHA_Vgll2_Glut-H3K9me3-FemaleB,35666,160,688295
128_VMH_Fezf1_Glut-H3K9me3-FemaleA,16165,87,316772
128_VMH_Fezf1_Glut-H3K9me3-FemaleB,35543,111,513622
129_VMH_Nr5a1_Glut-H3K9me3-FemaleA,45263,486,1267567
129_VMH_Nr5a1_Glut-H3K9me3-FemaleB,67650,649,2917312
130_LHA_Pmch_Glut-H3K9me3-FemaleA,21335,54,226191
130_LHA_Pmch_Glut-H3K9me3-FemaleB,39993,53,353822
131_LHA_AHN_PVH_Otp_Trh_Glut-H3K9me3-FemaleA,24493,163,460703
131_LHA_AHN_PVH_Otp_Trh_Glut-H3K9me3-FemaleB,53260,216,1002057
132_AHN_RCH_LHA_Otp_Fezf1_Glut-H3K9me3-FemaleA,27488,254,759751
132_AHN_RCH_LHA_Otp_Fezf1_Glut-H3K9me3-FemaleB,69682,315,1390423
133_PVH_SO_PVa_Otp_Glut-H3K9me3-FemaleA,24377,238,687742
133_PVH_SO_PVa_Otp_Glut-H3K9me3-FemaleB,61753,293,1196135
134_PH_ant_LHA_Otp_Bsx_Glut-H3K9me3-FemaleA,16651,121,333898
134_PH_ant_LHA_Otp_Bsx_Glut-H3K9me3-FemaleB,50661,182,902402
135_STN_PSTN_Pitx2_Glut-H3K9me3-FemaleA,129401,1400,5143824
135_STN_PSTN_Pitx2_Glut-H3K9me3-FemaleB,190349,1244,9829845
136_PMv_TMv_Pitx2_Glut-H3K9me3-FemaleA,6565,21,61956
136_PMv_TMv_Pitx2_Glut-H3K9me3-FemaleB,18996,38,163765
137_PH_an_Pitx2_Glut-H3K9me3-FemaleA,15855,8,20241
137_PH_an_Pitx2_Glut-H3K9me3-FemaleB,6340,13,51233
138_PH_Pitx2_Glut-H3K9me3-FemaleA,6706,3,8250
138_PH_Pitx2_Glut-H3K9me3-FemaleB,16520,6,24105
139_PH_LHA_Foxb1_Glut-H3K9me3-FemaleA,83474,660,2425599
139_PH_LHA_Foxb1_Glut-H3K9me3-FemaleB,139984,828,7659556
140_PMd_LHA_Foxb1_Glut-H3K9me3-FemaleA,0,0,0
140_PMd_LHA_Foxb1_Glut-H3K9me3-FemaleB,10002,2,15063
141_PH_SUM_Foxa1_Glut-H3K9me3-FemaleA,2720,10,26559
141_PH_SUM_Foxa1_Glut-H3K9me3-FemaleB,20741,29,158639
142_HY_Gnrh1_Glut-H3K9me3-FemaleA,101513,1759,4477014
142_HY_Gnrh1_Glut-H3K9me3-FemaleB,158567,2510,9691675
143_MM_ant_Foxb1_Glut-H3K9me3-FemaleA,0,0,0
143_MM_ant_Foxb1_Glut-H3K9me3-FemaleB,0,0,0
149_PVT_PT_Ntrk1_Glut-H3K9me3-FemaleA,5549,18,59959
149_PVT_PT_Ntrk1_Glut-H3K9me3-FemaleB,17276,29,134562
151_TH_Prkcd_Grin2c_Glut-H3K9me3-FemaleA,8288,33,92122
151_TH_Prkcd_Grin2c_Glut-H3K9me3-FemaleB,25258,43,211049
152_RE_Xi_Nox4_Glut-H3K9me3-FemaleA,30229,194,813691
152_RE_Xi_Nox4_Glut-H3K9me3-FemaleB,63245,232,1179280
156_MB_ant_ve_Dmrta2_Glut-H3K9me3-FemaleA,122417,1366,5081748
156_MB_ant_ve_Dmrta2_Glut-H3K9me3-FemaleB,117075,500,4152840
159_IF_RL_CLI_PAG_Foxa1_Glut-H3K9me3-FemaleA,67220,354,1378860
159_IF_RL_CLI_PAG_Foxa1_Glut-H3K9me3-FemaleB,130331,565,5060625
166_MRN_Pou3f1_C1ql4_Glut-H3K9me3-FemaleA,13953,27,117314
166_MRN_Pou3f1_C1ql4_Glut-H3K9me3-FemaleB,36420,61,465633
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut-H3K9me3-FemaleA,5545,15,49869
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut-H3K9me3-FemaleB,15371,28,122874
180_SCiw_Pitx2_Glut-H3K9me3-FemaleA,75937,466,1761779
180_SCiw_Pitx2_Glut-H3K9me3-FemaleB,112716,519,4180447
191_PAG_MRN_Rln3_Gaba-H3K9me3-FemaleA,15138,8,18124
191_PAG_MRN_Rln3_Gaba-H3K9me3-FemaleB,8386,8,57183
195_SNr_VTA_Pax5_Npas1_Gaba-H3K9me3-FemaleA,90644,827,3363164
195_SNr_VTA_Pax5_Npas1_Gaba-H3K9me3-FemaleB,138001,669,6362706
196_PAG_PPN_Pax5_Sox21_Gaba-H3K9me3-FemaleA,16511,46,157210
196_PAG_PPN_Pax5_Sox21_Gaba-H3K9me3-FemaleB,55898,110,1028831
197_SNr_Six3_Gaba-H3K9me3-FemaleA,86398,564,2324301
197_SNr_Six3_Gaba-H3K9me3-FemaleB,127629,500,4717133
199_PAG_MRN_RN_Foxa2_Gaba-H3K9me3-FemaleA,75389,485,1833219
199_PAG_MRN_RN_Foxa2_Gaba-H3K9me3-FemaleB,92803,186,2051673
200_PAG_ND_PCG_Onecut1_Gaba-H3K9me3-FemaleA,56590,356,1247890
200_PAG_ND_PCG_Onecut1_Gaba-H3K9me3-FemaleB,84094,179,1587348
202_PRT_Tcf7l2_Gaba-H3K9me3-FemaleA,72892,445,1666858
202_PRT_Tcf7l2_Gaba-H3K9me3-FemaleB,94133,304,2624520
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba-H3K9me3-FemaleA,15847,44,148815
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba-H3K9me3-FemaleB,52830,83,671004
213_SCsg_Gabrr2_Gaba-H3K9me3-FemaleA,4856,13,44546
213_SCsg_Gabrr2_Gaba-H3K9me3-FemaleB,17569,14,121487
214_IPN_Otp_Crisp1_Gaba-H3K9me3-FemaleA,76675,449,1682193
214_IPN_Otp_Crisp1_Gaba-H3K9me3-FemaleB,106697,312,2407726
